movieId,title,tags
189,Reckless (1995),"['hit men', 'runaway', 'plot twist', 'surrealism', 'complex', 'unusual plot structure', 'quirky', 'greed', 'story', 'mentor']"
190,Safe (1995),"['independent film', 'social commentary', 'enigmatic', 'loneliness', 'criterion', 'existentialism', 'surrealism', 'allegory', 'obsession', 'melancholic']"
191,"Scarlet Letter, The (1995)","['based on book', 'based on book', 'based on book', 'adaptation', 'based on book', 'adultery', 'based on book', 'romance', 'literature', 'happy ending']"
192,The Show (1995),"['hip hop', 'documentary', 'corruption', 'family', 'death', 'cool', 'crime', 'sexualized violence', 'intense', 'violence']"
193,Showgirls (1995),"['nudity', 'erotic', 'nudity', 'sexuality', 'sexuality', 'nudity', 'sexuality', 'controversial', 'sexualized violence', 'camp']"
194,Smoke (1995),"['independent film', 'oscar (best supporting actor)', 'storytelling', 'ensemble cast', 'unlikely friendships', 'new york', 'multiple storylines', 'mentor', 'dialogue', 'new york']"
195,Something to Talk About (1995),"['women', 'family', 'dysfunctional family', 'disaster', 'infidelity', 'divorce', 'adultery', 'family drama', 'drama', 'relationships']"
196,Species (1995),"['sci-fi', 'first contact', 'sci-fi', 'sci-fi', 'sci-fi', 'special effects', 'chase', 'nudity', 'silly', 'monster']"
197,"Stars Fell on Henrietta, The (1995)","['1930s', 'small town', 'period piece', 'ethnic conflict', 'unusual plot structure', 'based on true story', 'drinking', 'independent film', 'dreams', 'greed']"
198,Strange Days (1995),"['future', 'future', 'sci-fi', 'sci-fi', 'sci-fi', 'sci-fi', 'dystopia', 'technology', 'memory', 'violence']"
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","['golden palm', 'bittersweet', 'romance', 'melancholic', 'music', 'beautifully filmed', 'musical', 'romance', 'criterion', 'stylized']"
200,"Tie That Binds, The (1995)","['women', 'runaway', 'vengeance', 'suspense', 'chase', 'thriller', 'mentor', 'surrealism', 'disaster', 'kidnapping']"
201,Three Wishes (1995),"['sentimental', 'family', 'family', 'nostalgic', 'destiny', 'fantasy', 'courage', 'heartwarming', 'touching', 'happy ending']"
202,Total Eclipse (1995),"['gay', 'mentor', 'biographical', 'gay', 'gay', 'obsession', 'relationships', 'art', 'writing', 'insanity']"
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)","['small town', 'gay', 'gay', 'gay', 'women', 'stereotypes', 'desert', 'gay', 'culture clash', 'new york']"
204,Under Siege 2: Dark Territory (1995),"['action', 'action', 'action', 'chase', 'gunfight', 'explosions', 'vengeance', 'lone hero', 'guns', 'mentor']"
205,Unstrung Heroes (1995),"['dysfunctional family', 'drama', 'storytelling', 'off-beat comedy', 'family drama', 'coming-of-age', 'surrealism', 'coming-of-age', 'story', 'based on book']"
206,Unzipped (1995),"['women', 'sexuality', 'documentary', 'sexuality', 'intimate', 'creativity', 'obsession', 'sexuality', 'light', 'whimsical']"
207,"Walk in the Clouds, A (1995)","['romance', 'romance', 'romance', 'romance', 'romantic comedy', 'destiny', 'family', 'happy ending', 'wartime', 'sentimental']"
208,Waterworld (1995),"['future', 'post-apocalyptic', 'post-apocalyptic', 'future', 'dark hero', 'sci-fi', 'sci-fi', 'disaster', 'action', 'post-apocalyptic']"
209,White Man's Burden (1995),"['race', 'alternate reality', 'stereotypes', 'disaster', 'dystopia', 'greed', 'justice', 'family', 'dystopia', 'future']"
210,Wild Bill (1995),"['gunfight', 'death', 'biopic', 'stylish', 'indians', 'vengeance', 'storytelling', 'mentor', 'revenge', 'violence']"
211,"Browning Version, The (1994)","['mentor', 'death', 'high school', 'reflective', 'literature', 'adapted from play', 'british', 'drama', 'period piece', 'british']"
212,Bushwhacked (1995),"['kids', 'kids', 'family', 'adventure', 'comedy', 'childhood', 'family', 'silly', 'comedy', 'mentor']"
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),"['oscar (best foreign language film)', 'foreign', 'drama', 'criterion', 'tragedy', 'affectionate', 'betrayal', 'beautifully filmed', 'revolution', 'secrets']"
214,Before the Rain (Pred dozhdot) (1994),"['criterion', 'nonlinear', 'violence', 'wartime', 'storytelling', 'cinematography', 'foreign', 'oscar (best foreign language film)', 'melancholic', 'violence']"
215,Before Sunrise (1995),"['romance', 'dialogue', 'romance', 'romance', 'bittersweet', 'relationships', 'talky', 'loneliness', 'romance', 'dialogue']"
216,Billy Madison (1995),"['comedy', 'stupidity', 'comedy', 'comedy', 'idiotic', 'comedy', 'high school', 'silly', 'silly', 'high school']"
217,"Babysitter, The (1995)","['obsession', 'teen', 'fantasy', 'sexuality', 'teen', 'pointless', 'erotic', 'sexuality', 'nudity', 'teen']"
218,Boys on the Side (1995),"['women', 'friendship', 'unlikely friendships', 'romantic comedy', 'relationships', 'social commentary', 'romance', 'gay', 'nudity', 'drama']"
219,"Cure, The (1995)","['coming-of-age', 'friendship', 'unlikely friendships', 'childhood', 'touching', 'mentor', 'teen', 'coming-of-age', 'sentimental', 'heartwarming']"
220,Castle Freak (1995),"['horror', 'gore', 'death', 'horror', 'gore', 'demons', 'based on comic', 'horror', 'violence', 'cult']"
222,Circle of Friends (1995),"['based on book', 'ireland', 'friendship', 'ireland', 'ireland', 'romantic comedy', 'unlikely friendships', 'based on book', 'based on book', 'based on book']"
223,Clerks (1994),"['independent film', 'new jersey', 'comedy', 'dialogue', 'dialogue', 'talky', 'cult', 'dark comedy', 'comedy', 'witty']"
224,Don Juan DeMarco (1995),"['fantasy', 'romance', 'romance', 'romance', 'romance', 'fantasy', 'destiny', 'whimsical', 'romantic comedy', 'eccentricity']"
225,Disclosure (1994),"['sexuality', 'based on book', 'erotic', 'conspiracy', 'sexuality', 'thriller', 'suspense', 'paranoia', 'manipulation', 'internet']"
227,Drop Zone (1994),"['action', 'action', 'action', 'chase', 'silly', 'vengeance', 'lone hero', 'mentor', 'revenge', 'explosions']"
228,Destiny Turns on the Radio (1995),"['destiny', 'dialogue', 'quirky', 'surrealism', 'multiple storylines', 'gangster', 'mentor', 'hotel', 'vengeance', 'disaster']"
229,Death and the Maiden (1994),"['psychology', 'politics', 'dialogue', 'guilt', 'intense', 'claustrophobic', 'torture', 'psychology', 'oscar (best actress)', 'nudity']"
230,Dolores Claiborne (1995),"['based on book', 'drama', 'small town', 'murder', 'secrets', 'based on book', 'murder', 'investigation', 'investigation', 'dysfunctional family']"
231,Dumb & Dumber (Dumb and Dumber) (1994),"['suprisingly clever', 'comedy', 'stupidity', 'comedy', 'humor', 'humor', 'comedy', 'idiotic', 'silly', 'comedy']"
232,Eat Drink Man Woman (Yin shi nan nu) (1994),"['relationships', 'family drama', 'wedding', 'affectionate', 'loneliness', 'beautifully filmed', 'romance', 'foreign', 'family', 'intimate']"
233,Exotica (1994),"['complex', 'enigmatic', 'melancholic', 'obsession', 'art house', 'independent film', 'secrets', 'surrealism', 'relationships', 'loneliness']"
234,Exit to Eden (1994),"['erotic', 'nudity', 'nudity', 'sexuality', 'based on book', 'sexuality', 'sexuality', 'nudity', 'based on book', 'romance']"
235,Ed Wood (1994),"['oscar (best supporting actor)', 'eccentricity', 'biopic', 'imdb top 250', 'affectionate', 'black and white', 'quirky', 'biographical', 'biopic', 'fighting the system']"
236,French Kiss (1995),"['romantic comedy', 'romance', 'french', 'romance', 'romance', 'romance', 'romantic comedy', 'french', 'light', 'comedy']"
237,Forget Paris (1995),"['romantic comedy', 'romance', 'romance', 'comedy', 'french', 'romance', 'comedy', 'happy ending', 'wedding', 'relationships']"
238,Far From Home: The Adventures of Yellow Dog (1995),"['family', 'family', 'adventure', 'animals', 'kids', 'childhood', 'chase', 'runaway', 'sentimental', 'survival']"
239,"Goofy Movie, A (1995)","['animation', 'animation', 'childhood', 'kids', 'family', 'adventure', 'family', 'kids', 'destiny', 'musical']"
240,Hideaway (1995),"['based on book', 'serial killer', 'based on book', 'based on book', 'adaptation', 'based on book', 'visually appealing', 'special effects', 'suspense', 'chase']"
241,Fluke (1995),"['family', 'animals', 'animals', 'family', 'chase', 'death', 'based on book', 'heartwarming', 'touching', 'sentimental']"
242,Farinelli: il castrato (1994),"['music', 'biopic', 'musical', 'biographical', 'music', 'biopic', 'beautifully filmed', 'passionate', 'nudity', 'visually appealing']"
243,Gordy (1995),"['animals', 'family', 'animals', 'family', 'kids', 'kids', 'happy ending', 'mentor', 'disaster', 'animation']"
244,Gumby: The Movie (1995),"['animation', 'fantasy', 'runaway', 'childhood', 'cult', 'art', 'mentor', 'silly', 'vengeance', 'disaster']"
245,The Glass Shield (1994),"['corruption', 'corruption', 'investigation', 'justice', 'violence', 'investigation', 'independent film', 'hip hop', 'guilt', 'runaway']"
246,Hoop Dreams (1994),"['documentary', 'criterion', 'high school', 'dreams', 'high school', 'coming-of-age', 'social commentary', 'mentor', 'manipulation', 'drama']"
247,Heavenly Creatures (1994),"['obsession', 'friendship', 'fantasy', 'surrealism', 'based on true story', 'teen', 'coming-of-age', 'imagination', 'murder', 'unlikely friendships']"
248,Houseguest (1994),"['comedy', 'family', 'comedy', 'chase', 'comedy', 'comedy', 'mentor', 'gangster', 'silly', 'gothic']"
249,Immortal Beloved (1994),"['biographical', 'music', 'biopic', 'drama', 'biopic', 'mentor', 'music', 'passionate', 'beautifully filmed', 'destiny']"
250,Heavyweights (Heavy Weights) (1995),"['camp', 'kids', 'nostalgic', 'childhood', 'kids', 'mentor', 'bullying', 'comedy', 'silly', 'unlikely friendships']"
251,"Hunted, The (1995)","['action', 'action', 'vengeance', 'assassination', 'guns', 'chase', 'gore', 'fighting', 'violence', 'betrayal']"
252,I.Q. (1994),"['romantic comedy', 'romance', 'romantic comedy', 'romance', 'romance', 'sweet', 'light', 'happy ending', 'period piece', 'romance']"
253,Interview with the Vampire: The Vampire Chronicles (1994),"['immortality', 'based on book', 'based on book', 'gothic', 'nocturnal', 'based on book', 'gothic', 'based on book', 'based on book', 'gore']"
254,Jefferson in Paris (1995),"['revolution', 'history', 'history', 'french', 'history', 'visually appealing', 'period piece', 'politics', 'visual', 'biopic']"
255,"Jerky Boys, The (1995)","['comedy', 'organized crime', 'comedy', 'gangster', 'comedy', 'gangster', 'stupidity', 'gangster', 'comedy', 'idiotic']"
256,Junior (1994),"['comedy', 'silly', 'silly', 'light', 'mad scientist', 'doctors', 'chase', 'family', 'women', 'comedy']"
257,Just Cause (1995),"['vengeance', 'murder', 'plot twist', 'suspense', 'justice', 'serial killer', 'thriller', 'corruption', 'chase', 'death']"
258,"Kid in King Arthur's Court, A (1995)","['kids', 'family', 'childhood', 'fantasy', 'magic', 'family', 'animation', 'kids', 'mentor', 'adventure']"
259,Kiss of Death (1995),"['nudity', 'gangster', 'organized crime', 'gangster', 'crime', 'noir', 'betrayal', 'corruption', 'remade', 'violence']"
260,Star Wars: Episode IV - A New Hope (1977),"['sci-fi', 'sci-fi', 'sci-fi', 'imdb top 250', 'future', 'mythology', 'special effects', 'series', 'sci-fi', 'franchise']"
261,Little Women (1994),"['based on book', 'costume drama', 'based on book', 'literature', 'adaptation', 'drama', 'romance', 'period piece', 'story', 'based on book']"
262,"Little Princess, A (1995)","['imagination', 'based on book', 'based on book', 'beautifully filmed', 'high school', 'based on book', 'childhood', 'kids', 'british', 'fairy tales']"
263,Ladybird Ladybird (1994),"['social commentary', 'harsh', 'kids', 'relationships', 'drama', 'bollywood', 'criterion', 'intimate', 'thought-provoking', 'intense']"
264,"Enfer, L' (1994)","['obsession', 'psychology', 'adultery', 'insanity', 'paranoia', 'enigmatic', 'infidelity', 'noir', 'imagination', 'psychology']"
265,Like Water for Chocolate (Como agua para chocolate) (1992),"['passionate', 'relationships', 'romance', 'bittersweet', 'intimate', 'visually appealing', 'romance', 'wedding', 'literature', 'romance']"
266,Legends of the Fall (1994),"['oscar (best cinematography)', 'romance', 'drama', 'cinematography', 'indians', 'emotional', 'war', 'tragedy', 'breathtaking', 'bittersweet']"
267,Major Payne (1995),"['comedy', 'kids', 'comedy', 'comedy', 'kids', 'comedy', 'mentor', 'camp', 'silly', 'childhood']"
268,Little Odessa (1994),"['dysfunctional family', 'organized crime', 'hit men', 'crime', 'parenthood', 'gangster', 'politics', 'violence', 'drama', 'family drama']"
269,My Crazy Life (Mi vida loca) (1993),"['gangs', 'friendship', 'california', 'drugs', 'teen', 'unlikely friendships', 'teen', 'harsh', 'runaway', 'teen']"
270,Love Affair (1994),"['romance', 'romance', 'remade', 'romance', 'romance', 'passionate', 'chase', 'destiny', 'disaster', 'mentor']"
271,Losing Isaiah (1995),"['kids', 'family', 'parenthood', 'mentor', 'hospital', 'dysfunctional family', 'emotional', 'family drama', 'touching', 'happy ending']"
272,"Madness of King George, The (1994)","['costume drama', 'british', 'history', 'history', 'adapted from play', 'period piece', 'insanity', 'drama', 'drama', 'eccentricity']"
273,Mary Shelley's Frankenstein (Frankenstein) (1994),"['based on book', 'based on book', 'based on book', 'adaptation', 'mad scientist', 'literature', 'monster', 'mentor', 'death', 'gothic']"
274,Man of the House (1995),"['chase', 'family', 'kids', 'divorce', 'kids', 'family', 'indians', 'childhood', 'comedy', 'vengeance']"
275,Mixed Nuts (1994),"['remade', 'comedy', 'comedy', 'pointless', 'cult', 'comedy', 'slapstick', 'disaster', 'mentor', 'comedy']"
276,Milk Money (1994),"['kids', 'family', 'happy ending', 'family', 'childhood', 'mentor', 'disaster', 'romantic comedy', 'comedy', 'family drama']"
277,Miracle on 34th Street (1994),"['remade', 'family', 'sentimental', 'greed', 'mentor', 'romance', 'remade', 'disaster', 'destiny', 'kids']"
278,Miami Rhapsody (1995),"['relationships', 'infidelity', 'wedding', 'sexuality', 'dysfunctional family', 'romantic comedy', 'adultery', 'light', 'dialogue', 'witty']"
279,My Family (1995),"['family', 'dysfunctional family', 'california', 'independent film', 'drama', 'culture clash', 'drama', 'tragedy', 'exceptional acting', 'family drama']"
280,Murder in the First (1995),"['corruption', 'fighting the system', 'mentor', 'based on true story', 'based on true story', 'torture', 'violence', 'drama', 'based on true story', 'drama']"
281,Nobody's Fool (1994),"['small town', 'character study', 'relationships', 'drinking', 'redemption', 'drama', 'mentor', 'loneliness', 'dialogue', 'talky']"
282,Nell (1994),"['drama', 'touching', 'doctors', 'drama', 'emotional', 'oscar (best actress)', 'loneliness', 'oscar', 'mentor', 'oscar (best supporting actress)']"
283,New Jersey Drive (1995),"['new jersey', 'corruption', 'violence', 'hip hop', 'solitude', 'chase', 'life', 'drinking', 'unusual plot structure', 'redemption']"
285,Beyond Bedlam (1993),"['dreams', 'serial killer', 'psychology', 'guilt', 'pointless', 'psychology', 'violence', 'surrealism', 'silly', 'detective']"
286,Nemesis 2: Nebula (1995),"['sequel', 'sequel', 'sci-fi', 'crappy sequel', 'sci-fi', 'action', 'sci-fi', 'future', 'chase', 'pulp']"
287,Nina Takes a Lover (1994),"['romance', 'romance', 'independent film', 'philosophy', 'infidelity', 'sexuality', 'dialogue', 'story', 'romance', 'mentor']"
288,Natural Born Killers (1994),"['violence', 'violence', 'gratuitous violence', 'violence', 'controversial', 'serial killer', 'visceral', 'satire', 'satire', 'sexualized violence']"
289,Only You (1994),"['romantic comedy', 'destiny', 'romance', 'romance', 'romance', 'romance', 'romantic comedy', 'sweet', 'chase', 'happy ending']"
290,Once Were Warriors (1994),"['violence', 'violence', 'violence', 'powerful ending', 'visceral', 'drama', 'independent film', 'heartbreaking', 'family drama', 'drinking']"
292,Outbreak (1995),"['suspense', 'chase', 'thriller', 'conspiracy', 'oscar winner', 'suspense', 'disaster', 'action', 'guns', 'mentor']"
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),"['hit men', 'assassination', 'action', 'imdb top 250', 'hitman', 'loneliness', 'visceral', 'mentor', 'violence', 'assassination']"
294,"Perez Family, The (1995)","['independent film', 'romance', 'family', 'romance', 'romance', 'drama', 'dysfunctional family', 'happy ending', 'culture clash', 'indians']"
